Date,Treatment,Cashcrop,Rep,Ccspecies,CO2,N2O,Tsoil,SoilM,Tmax,Tmin,Tair,PPTwk,Irr,Cinput
5/8/2019,Fallow,sorghum,2,NA,3.4,15.1,25.6,21.5,31.7,8.9,20.3,0.7,0.0,0.0
5/8/2019,Fallow,sorghum,3,NA,4.6,7.2,25.9,20.3,31.7,8.9,20.3,0.7,0.0,0.0
5/8/2019,Fallow,sorghum,4,NA,5.5,66.2,26.7,24.8,31.7,8.9,20.3,0.7,0.0,0.0
5/15/2019,Fallow,sorghum,1,NA,5.8,-5.7,31.1,13.2,28.9,8.9,18.9,1.2,0.0,0.0
5/15/2019,Fallow,sorghum,2,NA,2.4,36.8,31.7,24.3,28.9,8.9,18.9,1.2,0.0,0.0
5/15/2019,Fallow,sorghum,3,NA,1.2,54.9,33.4,21.7,28.9,8.9,18.9,1.2,0.0,0.0
5/15/2019,Fallow,sorghum,4,NA,2.4,-17.6,33.8,17.5,28.9,8.9,18.9,1.2,0.0,0.0
5/24/2019,Fallow,sorghum,1,NA,1.2,-11.9,35.7,19.3,27.8,7.8,17.8,0.0,2.5,0.0
5/24/2019,Fallow,sorghum,2,NA,2.1,-28.8,35.7,18.4,27.8,7.8,17.8,0.0,2.5,0.0
5/24/2019,Fallow,sorghum,3,NA,1.5,-50.3,37.8,25.4,27.8,7.8,17.8,0.0,2.5,0.0
5/24/2019,Fallow,sorghum,4,NA,0.6,-56.0,37.4,16.5,27.8,7.8,17.8,0.0,2.5,0.0
5/30/2019,Fallow,sorghum,1,NA,0.0,-20.3,25.1,26.5,22.8,7.2,15.0,1.5,0.0,0.0
5/30/2019,Fallow,sorghum,2,NA,0.0,11.6,26.2,24.1,22.8,7.2,15.0,1.5,0.0,0.0
5/30/2019,Fallow,sorghum,3,NA,0.6,-35.7,20.9,18.8,22.8,7.2,15.0,1.5,0.0,0.0
5/30/2019,Fallow,sorghum,4,NA,2.8,-26.5,29.5,20.7,22.8,7.2,15.0,1.5,0.0,0.0
6/7/2019,Fallow,sorghum,1,NA,0.3,14.1,26.9,26.7,26.7,14.4,20.6,4.0,0.0,0.0
6/7/2019,Fallow,sorghum,2,NA,0.6,-11.4,27.8,29.2,26.7,14.4,20.6,4.0,0.0,0.0
6/7/2019,Fallow,sorghum,3,NA,1.2,20.4,29.2,28.2,26.7,14.4,20.6,4.0,0.0,0.0
6/7/2019,Fallow,sorghum,4,NA,2.4,51.0,29.5,24.6,26.7,14.4,20.6,4.0,0.0,0.0
6/21/2019,Fallow,sorghum,1,NA,1.2,7.0,34.2,22.9,37.8,13.3,25.6,0.7,0.0,0.0
6/21/2019,Fallow,sorghum,2,NA,2.1,61.2,34.9,16.2,37.8,13.3,25.6,0.7,0.0,0.0
6/21/2019,Fallow,sorghum,3,NA,1.5,29.5,36.9,21.3,37.8,13.3,25.6,0.7,0.0,0.0
6/21/2019,Fallow,sorghum,4,NA,0.0,7.0,37.4,19.0,37.8,13.3,25.6,0.7,0.0,0.0
6/27/2019,Fallow,sorghum,1,NA,1.5,27.6,33.4,18.6,36.1,19.4,27.8,0.2,0.0,0.0
6/27/2019,Fallow,sorghum,2,NA,7.6,37.0,33.8,15.1,36.1,19.4,27.8,0.2,0.0,0.0
6/27/2019,Fallow,sorghum,3,NA,2.4,25.3,36.5,13.8,36.1,19.4,27.8,0.2,0.0,0.0
6/27/2019,Fallow,sorghum,4,NA,1.5,25.4,37.4,15.7,36.1,19.4,27.8,0.2,0.0,0.0
7/5/2019,Fallow,sorghum,1,NA,3.3,-21.1,39.6,18.7,37.8,17.8,27.8,0.2,5.0,0.0
7/5/2019,Fallow,sorghum,2,NA,15.6,-9.1,39.1,14.3,37.8,17.8,27.8,0.2,5.0,0.0
7/5/2019,Fallow,sorghum,3,NA,3.6,-16.8,42.1,14.3,37.8,17.8,27.8,0.2,5.0,0.0
7/5/2019,Fallow,sorghum,4,NA,2.7,-14.7,42.1,14.8,37.8,17.8,27.8,0.2,5.0,0.0
7/11/2019,Fallow,sorghum,1,NA,30.0,-65.9,30.1,19.9,35.6,18.9,27.2,7.3,2.6,0.0
7/11/2019,Fallow,sorghum,2,NA,59.9,-2.8,33.1,18.3,35.6,18.9,27.2,7.3,2.6,0.0
7/11/2019,Fallow,sorghum,3,NA,0.0,-66.3,35.7,16.8,35.6,18.9,27.2,7.3,2.6,0.0
7/11/2019,Fallow,sorghum,4,NA,0.0,-4.9,37.4,17.7,35.6,18.9,27.2,7.3,2.6,0.0
7/19/2019,Fallow,sorghum,1,NA,10.2,-12.6,31.7,19.8,38.3,20.6,29.4,0.0,3.6,0.0
7/19/2019,Fallow,sorghum,2,NA,289.3,30.6,33.4,21.2,38.3,20.6,29.4,0.0,3.6,0.0
7/19/2019,Fallow,sorghum,3,NA,11.1,-25.9,35.7,20.2,38.3,20.6,29.4,0.0,3.6,0.0
7/19/2019,Fallow,sorghum,4,NA,16.3,2.1,38.2,15.3,38.3,20.6,29.4,0.0,3.6,0.0
7/26/2019,Fallow,sorghum,1,NA,28.2,36.5,25.9,21.2,34.4,18.3,26.4,0.2,3.6,0.0
7/26/2019,Fallow,sorghum,2,NA,167.8,-11.7,26.2,16.4,34.4,18.3,26.4,0.2,3.6,0.0
7/26/2019,Fallow,sorghum,3,NA,71.4,-19.4,28.9,13.8,34.4,18.3,26.4,0.2,3.6,0.0
7/26/2019,Fallow,sorghum,4,NA,35.8,19.3,30.1,15.8,34.4,18.3,26.4,0.2,3.6,0.0
8/1/2019,Fallow,sorghum,1,NA,98.6,27.5,27.8,17.0,34.4,17.2,25.8,5.2,0.2,0.0
8/1/2019,Fallow,sorghum,2,NA,199.7,-9.4,28.3,18.8,34.4,17.2,25.8,5.2,0.2,0.0
8/1/2019,Fallow,sorghum,3,NA,173.2,19.2,29.5,13.9,34.4,17.2,25.8,5.2,0.2,0.0
8/1/2019,Fallow,sorghum,4,NA,298.6,54.2,32.1,18.1,34.4,17.2,25.8,5.2,0.2,0.0
8/7/2019,Fallow,sorghum,1,NA,41.2,16.6,24.0,21.5,36.1,19.4,27.8,0.5,3.6,0.0
8/7/2019,Fallow,sorghum,2,NA,321.2,-18.7,25.0,21.1,36.1,19.4,27.8,0.5,3.6,0.0
8/7/2019,Fallow,sorghum,3,NA,123.4,13.5,23.0,27.8,36.1,19.4,27.8,0.5,3.6,0.0
8/7/2019,Fallow,sorghum,4,NA,103.0,-24.3,27.0,22.6,36.1,19.4,27.8,0.5,3.6,0.0
8/29/2019,Fallow,sorghum,1,NA,131.5,-16.4,30.4,14.6,31.7,17.8,24.7,1.8,0.0,0.0
8/29/2019,Fallow,sorghum,2,NA,263.9,-17.2,26.8,29.5,31.7,17.8,24.7,1.8,0.0,0.0
8/29/2019,Fallow,sorghum,3,NA,269.1,-22.9,28.6,18.9,31.7,17.8,24.7,1.8,0.0,0.0
8/29/2019,Fallow,sorghum,4,NA,223.8,-32.7,29.2,21.6,31.7,17.8,24.7,1.8,0.0,0.0
9/5/2019,Fallow,sorghum,1,NA,327.5,99.4,25.9,11.8,32.8,13.9,23.3,0.2,3.6,0.0
9/5/2019,Fallow,sorghum,2,NA,262.8,16.1,24.9,9.6,32.8,13.9,23.3,0.2,3.6,0.0
9/5/2019,Fallow,sorghum,3,NA,213.2,49.5,25.6,12.3,32.8,13.9,23.3,0.2,3.6,0.0
9/5/2019,Fallow,sorghum,4,NA,311.0,70.3,26.4,12.6,32.8,13.9,23.3,0.2,3.6,0.0
11/1/2019,Fallow,sorghum,1,NA,7.6,-28.9,19.1,26.3,12.8,-11.1,0.8,0.0,0.0,0.0
11/1/2019,Fallow,sorghum,2,NA,4.5,-22.3,18.0,21.5,12.8,-11.1,0.8,0.0,0.0,0.0
11/1/2019,Fallow,sorghum,3,NA,38.6,-85.7,17.5,20.2,12.8,-11.1,0.8,0.0,0.0,0.0
11/1/2019,Fallow,sorghum,4,NA,4.5,-62.2,16.8,14.5,12.8,-11.1,0.8,0.0,0.0,0.0
12/6/2019,Fallow,sorghum,1,NA,1.6,103.6,11.6,27.9,17.2,-6.1,5.6,0.0,0.0,0.0
12/6/2019,Fallow,sorghum,2,NA,1.9,15.6,13.4,25.8,17.2,-6.1,5.6,0.0,0.0,0.0
12/6/2019,Fallow,sorghum,3,NA,4.7,29.3,14.7,26.8,17.2,-6.1,5.6,0.0,0.0,0.0
12/6/2019,Fallow,sorghum,4,NA,2.2,77.4,15.8,23.3,17.2,-6.1,5.6,0.0,0.0,0.0
1/8/2020,Fallow,sorghum,1,NA,0.6,81.8,13.3,27.2,15.0,-5.6,4.7,0.0,0.0,0.0
1/8/2020,Fallow,sorghum,2,NA,0.0,67.1,14.6,26.0,15.0,-5.6,4.7,0.0,0.0,0.0
1/8/2020,Fallow,sorghum,3,NA,2.9,5.3,15.0,23.2,15.0,-5.6,4.7,0.0,0.0,0.0
1/8/2020,Fallow,sorghum,4,NA,1.0,73.8,15.8,24.6,15.0,-5.6,4.7,0.0,0.0,0.0
2/17/2020,Fallow,sorghum,1,NA,2.5,20.6,21.1,30.3,19.4,3.3,11.4,0.8,0.0,0.0
2/17/2020,Fallow,sorghum,2,NA,2.8,39.1,22.1,30.0,19.4,3.3,11.4,0.8,0.0,0.0
2/17/2020,Fallow,sorghum,3,NA,8.1,29.2,21.7,24.8,19.4,3.3,11.4,0.8,0.0,0.0
2/17/2020,Fallow,sorghum,4,NA,3.8,18.3,22.4,23.7,19.4,3.3,11.4,0.8,0.0,0.0
3/7/2020,Fallow,sorghum,1,NA,3.8,38.3,21.3,20.9,16.7,-0.6,8.1,0.0,0.0,0.0
3/7/2020,Fallow,sorghum,2,NA,4.1,24.9,22.4,13.1,16.7,-0.6,8.1,0.0,0.0,0.0
3/7/2020,Fallow,sorghum,3,NA,5.9,54.7,23.0,12.8,16.7,-0.6,8.1,0.0,0.0,0.0
3/7/2020,Fallow,sorghum,4,NA,3.8,4.4,24.2,17.1,16.7,-0.6,8.1,0.0,0.0,0.0
3/23/2020,Fallow,sorghum,1,NA,6.6,-50.5,12.8,29.0,18.9,5.0,11.9,1.5,0.0,0.0
3/23/2020,Fallow,sorghum,2,NA,17.1,-27.6,12.6,28.7,18.9,5.0,11.9,1.5,0.0,0.0
3/23/2020,Fallow,sorghum,3,NA,11.6,-43.8,14.3,25.6,18.9,5.0,11.9,1.5,0.0,0.0
3/23/2020,Fallow,sorghum,4,NA,7.4,40.7,14.9,29.2,18.9,5.0,11.9,1.5,0.0,0.0
4/2/2020,Fallow,sorghum,1,NA,3.3,-49.9,10.6,12.5,26.1,7.2,16.7,0.0,0.0,0.0
4/2/2020,Fallow,sorghum,2,NA,3.3,-48.3,10.6,18.1,26.1,7.2,16.7,0.0,0.0,0.0
4/2/2020,Fallow,sorghum,3,NA,5.0,-7.8,10.6,15.1,26.1,7.2,16.7,0.0,0.0,0.0
4/2/2020,Fallow,sorghum,4,NA,3.7,-81.1,10.6,20.4,26.1,7.2,16.7,0.0,0.0,0.0
4/7/2020,Fallow,sorghum,1,NA,1.7,-97.1,15.0,13.1,25.0,5.6,15.3,0.0,0.0,0.0
4/7/2020,Fallow,sorghum,2,NA,1.0,9.3,15.0,16.0,25.0,5.6,15.3,0.0,0.0,0.0
4/7/2020,Fallow,sorghum,3,NA,8.0,-3.1,15.0,14.6,25.0,5.6,15.3,0.0,0.0,0.0
4/7/2020,Fallow,sorghum,4,NA,1.0,-5.4,15.0,17.8,25.0,5.6,15.3,0.0,0.0,0.0
4/17/2020,Fallow,sorghum,1,NA,2.4,42.1,7.7,15.1,23.9,-3.9,10.0,1.1,0.0,0.0
4/17/2020,Fallow,sorghum,2,NA,2.1,-33.2,7.7,18.4,23.9,-3.9,10.0,1.1,0.0,0.0
4/17/2020,Fallow,sorghum,3,NA,1.7,64.8,8.8,17.0,23.9,-3.9,10.0,1.1,0.0,0.0
4/17/2020,Fallow,sorghum,4,NA,5.9,0.0,8.8,21.8,23.9,-3.9,10.0,1.1,0.0,0.0
4/22/2020,Fallow,sorghum,1,NA,3.0,-9.3,14.8,12.5,25.0,7.8,16.4,0.0,0.0,0.0
4/22/2020,Fallow,sorghum,2,NA,5.3,15.6,14.8,17.5,25.0,7.8,16.4,0.0,0.0,0.0
4/22/2020,Fallow,sorghum,3,NA,6.7,-3.1,15.8,16.4,25.0,7.8,16.4,0.0,0.0,0.0
4/22/2020,Fallow,sorghum,4,NA,13.7,22.6,15.8,20.6,25.0,7.8,16.4,0.0,0.0,0.0
4/30/2020,Fallow,sorghum,1,NA,2.9,-34.9,17.8,13.6,23.3,7.2,15.3,0.0,0.0,0.0
4/30/2020,Fallow,sorghum,2,NA,3.2,29.6,17.8,17.7,23.3,7.2,15.3,0.0,0.0,0.0
4/30/2020,Fallow,sorghum,3,NA,1.6,5.3,18.8,14.1,23.3,7.2,15.3,0.0,0.0,0.0
4/30/2020,Fallow,sorghum,4,NA,24.7,1.5,18.8,18.3,23.3,7.2,15.3,0.0,0.0,0.0
5/7/2020,Fallow,sorghum,1,NA,12.2,40.0,20.2,9.9,26.7,10.6,18.6,0.0,0.0,0.0
5/7/2020,Fallow,sorghum,2,NA,12.5,-16.9,20.2,12.2,26.7,10.6,18.6,0.0,0.0,0.0
5/7/2020,Fallow,sorghum,3,NA,6.3,20.0,21.4,10.9,26.7,10.6,18.6,0.0,0.0,0.0
5/7/2020,Fallow,sorghum,4,NA,89.3,21.5,21.4,15.8,26.7,10.6,18.6,0.0,0.0,0.0
5/14/2020,Fallow,sorghum,1,NA,12.6,28.7,19.5,10.5,30.0,6.7,18.3,0.1,0.0,0.0
5/14/2020,Fallow,sorghum,2,NA,23.0,44.6,19.5,11.6,30.0,6.7,18.3,0.1,0.0,0.0
5/14/2020,Fallow,sorghum,3,NA,14.6,51.4,20.8,10.0,30.0,6.7,18.3,0.1,0.0,0.0
5/14/2020,Fallow,sorghum,4,NA,125.4,54.4,20.8,14.9,30.0,6.7,18.3,0.1,0.0,0.0
5/25/2020,Fallow,sorghum,1,NA,1.3,8.6,22.5,14.8,30.6,10.0,20.3,0.0,5.0,0.0
5/25/2020,Fallow,sorghum,2,NA,1.7,-49.1,22.5,15.2,30.6,10.0,20.3,0.0,5.0,0.0
5/25/2020,Fallow,sorghum,3,NA,5.7,-9.4,22.3,26.1,30.6,10.0,20.3,0.0,5.0,0.0
5/25/2020,Fallow,sorghum,4,NA,1.3,-10.1,22.3,23.7,30.6,10.0,20.3,0.0,5.0,0.0
6/1/2020,Fallow,sorghum,1,NA,1.3,-58.3,10.0,13.3,30.6,11.7,21.1,0.0,2.5,0.0
6/1/2020,Fallow,sorghum,2,NA,1.0,13.6,10.0,13.6,30.6,11.7,21.1,0.0,2.5,0.0
6/1/2020,Fallow,sorghum,3,NA,5.5,-29.6,11.0,25.7,30.6,11.7,21.1,0.0,2.5,0.0
6/1/2020,Fallow,sorghum,4,NA,1.9,-47.7,13.0,24.6,30.6,11.7,21.1,0.0,2.5,0.0
6/4/2020,Fallow,sorghum,1,NA,1.6,-55.6,8.0,13.6,33.3,16.7,25.0,0.0,0.0,0.0
6/4/2020,Fallow,sorghum,2,NA,1.0,67.4,9.0,13.0,33.3,16.7,25.0,0.0,0.0,0.0
6/4/2020,Fallow,sorghum,3,NA,5.7,44.4,9.0,24.4,33.3,16.7,25.0,0.0,0.0,0.0
6/4/2020,Fallow,sorghum,4,NA,3.5,29.6,9.0,23.5,33.3,16.7,25.0,0.0,0.0,0.0
6/10/2020,Fallow,sorghum,1,NA,1.6,26.0,27.0,14.1,25.6,12.8,19.2,0.0,2.5,0.0
6/10/2020,Fallow,sorghum,2,NA,2.3,19.9,26.0,12.5,25.6,12.8,19.2,0.0,2.5,0.0
6/10/2020,Fallow,sorghum,3,NA,2.9,54.3,26.0,22.5,25.6,12.8,19.2,0.0,2.5,0.0
6/10/2020,Fallow,sorghum,4,NA,3.3,55.1,27.0,20.4,25.6,12.8,19.2,0.0,2.5,0.0
6/18/2020,Fallow,sorghum,1,NA,5.2,32.4,24.0,14.3,36.7,16.7,26.7,0.0,2.5,0.0
6/18/2020,Fallow,sorghum,2,NA,5.5,31.6,24.0,15.2,36.7,16.7,26.7,0.0,2.5,0.0
6/18/2020,Fallow,sorghum,3,NA,7.1,-22.6,25.0,25.6,36.7,16.7,26.7,0.0,2.5,0.0
6/18/2020,Fallow,sorghum,4,NA,6.1,-3.0,25.0,24.5,36.7,16.7,26.7,0.0,2.5,0.0
6/25/2020,Fallow,sorghum,1,NA,1.3,-72.9,23.9,27.1,31.1,17.2,24.2,2.8,0.0,0.0
6/25/2020,Fallow,sorghum,2,NA,2.8,-46.7,24.4,26.7,31.1,17.2,24.2,2.8,0.0,0.0
6/25/2020,Fallow,sorghum,3,NA,3.1,-40.9,26.7,22.3,31.1,17.2,24.2,2.8,0.0,0.0
6/25/2020,Fallow,sorghum,4,NA,1.5,-61.4,26.7,23.1,31.1,17.2,24.2,2.8,0.0,0.0
7/2/2020,Fallow,sorghum,1,NA,1.2,57.1,27.2,25.0,35.0,20.0,27.5,0.4,0.0,0.0
7/2/2020,Fallow,sorghum,2,NA,3.1,78.8,27.5,25.2,35.0,20.0,27.5,0.4,0.0,0.0
7/2/2020,Fallow,sorghum,3,NA,7.8,42.9,27.2,27.6,35.0,20.0,27.5,0.4,0.0,0.0
7/2/2020,Fallow,sorghum,4,NA,2.5,66.9,26.7,25.5,35.0,20.0,27.5,0.4,0.0,0.0
7/9/2020,Fallow,sorghum,1,NA,3.7,48.6,27.2,28.1,36.7,20.6,28.6,4.4,3.6,0.0
7/9/2020,Fallow,sorghum,2,NA,6.1,56.5,28.6,32.8,36.7,20.6,28.6,4.4,3.6,0.0
7/9/2020,Fallow,sorghum,3,NA,23.2,74.0,31.4,28.7,36.7,20.6,28.6,4.4,3.6,0.0
7/9/2020,Fallow,sorghum,4,NA,3.6,67.6,32.4,24.9,36.7,20.6,28.6,4.4,3.6,0.0
7/17/2020,Fallow,sorghum,1,NA,6.2,-16.7,26.9,27.3,35.0,16.7,25.8,0.4,3.8,0.0
7/17/2020,Fallow,sorghum,2,NA,7.5,10.9,26.2,30.8,35.0,16.7,25.8,0.4,3.8,0.0
7/17/2020,Fallow,sorghum,3,NA,25.1,15.0,28.3,25.8,35.0,16.7,25.8,0.4,3.8,0.0
7/17/2020,Fallow,sorghum,4,NA,11.5,-11.3,28.9,20.0,35.0,16.7,25.8,0.4,3.8,0.0
7/24/2020,Fallow,sorghum,1,NA,67.1,-3.7,25.4,40.7,30.0,19.4,24.7,7.1,3.8,0.0
7/24/2020,Fallow,sorghum,2,NA,43.8,53.3,24.2,44.1,30.0,19.4,24.7,7.1,3.8,0.0
7/24/2020,Fallow,sorghum,3,NA,282.7,61.5,25.1,33.7,30.0,19.4,24.7,7.1,3.8,0.0
7/24/2020,Fallow,sorghum,4,NA,146.6,66.9,26.7,41.0,30.0,19.4,24.7,7.1,3.8,0.0
7/30/2020,Fallow,sorghum,1,NA,920.6,-42.0,24.7,22.1,33.3,20.0,26.7,1.1,4.3,0.0
7/30/2020,Fallow,sorghum,2,NA,291.3,-33.8,24.7,21.1,33.3,20.0,26.7,1.1,4.3,0.0
7/30/2020,Fallow,sorghum,3,NA,311.8,-10.2,26.2,26.9,33.3,20.0,26.7,1.1,4.3,0.0
7/30/2020,Fallow,sorghum,4,NA,217.5,-55.1,26.9,20.5,33.3,20.0,26.7,1.1,4.3,0.0
8/6/2020,Fallow,sorghum,1,NA,829.6,34.5,26.4,13.1,32.8,18.9,25.8,0.5,8.6,0.0
8/6/2020,Fallow,sorghum,2,NA,545.1,-2.2,25.9,11.9,32.8,18.9,25.8,0.5,8.6,0.0
8/6/2020,Fallow,sorghum,3,NA,644.5,-0.7,28.3,10.7,32.8,18.9,25.8,0.5,8.6,0.0
8/6/2020,Fallow,sorghum,4,NA,414.3,18.8,28.0,15.3,32.8,18.9,25.8,0.5,8.6,0.0
8/20/2020,Fallow,sorghum,1,NA,37.5,34.7,24.2,41.4,36.1,16.1,26.1,0.0,4.3,0.0
8/20/2020,Fallow,sorghum,2,NA,46.3,13.1,22.6,46.9,36.1,16.1,26.1,0.0,4.3,0.0
8/20/2020,Fallow,sorghum,3,NA,79.9,62.2,22.1,44.5,36.1,16.1,26.1,0.0,4.3,0.0
8/20/2020,Fallow,sorghum,4,NA,12.2,46.0,22.6,44.0,36.1,16.1,26.1,0.0,4.3,0.0
8/27/2020,Fallow,sorghum,1,NA,25.5,1.5,24.7,32.2,33.3,15.6,24.4,0.6,3.8,0.0
8/27/2020,Fallow,sorghum,2,NA,180.3,13.9,22.6,36.5,33.3,15.6,24.4,0.6,3.8,0.0
8/27/2020,Fallow,sorghum,3,NA,150.7,76.6,22.8,27.7,33.3,15.6,24.4,0.6,3.8,0.0
8/27/2020,Fallow,sorghum,4,NA,21.9,-8.0,23.3,29.6,33.3,15.6,24.4,0.6,3.8,0.0
9/3/2020,Fallow,sorghum,1,NA,19.3,9.6,21.7,40.7,30.6,13.3,21.9,0.1,3.8,0.0
9/3/2020,Fallow,sorghum,2,NA,20.9,39.2,20.7,41.7,30.6,13.3,21.9,0.1,3.8,0.0
9/3/2020,Fallow,sorghum,3,NA,66.9,47.8,21.5,39.0,30.6,13.3,21.9,0.1,3.8,0.0
9/3/2020,Fallow,sorghum,4,NA,8.2,-4.4,21.7,40.6,30.6,13.3,21.9,0.1,3.8,0.0
11/20/2018,GB,sorghum,1,Grass_Brassica,1.6,-58.7,12.4,14.0,11.7,-5.6,3.1,0.0,0.0,2.3
11/20/2018,GB,sorghum,2,Grass_Brassica,19.0,-49.0,12.1,16.9,11.7,-5.6,3.1,0.0,0.0,1.8
11/20/2018,GB,sorghum,3,Grass_Brassica,3.9,-38.1,13.1,17.9,11.7,-5.6,3.1,0.0,0.0,2.0
11/20/2018,GB,sorghum,4,Grass_Brassica,11.8,-83.8,13.8,28.2,11.7,-5.6,3.1,0.0,0.0,1.8
12/5/2018,GB,sorghum,1,Grass_Brassica,2.5,-22.6,14.4,7.2,7.2,-6.1,0.6,0.0,0.0,2.3
12/5/2018,GB,sorghum,2,Grass_Brassica,2.3,-55.4,12.6,9.7,7.2,-6.1,0.6,0.0,0.0,1.8
12/5/2018,GB,sorghum,3,Grass_Brassica,4.6,-94.3,10.8,10.8,7.2,-6.1,0.6,0.0,0.0,2.0
12/5/2018,GB,sorghum,4,Grass_Brassica,0.7,18.6,10.8,16.8,7.2,-6.1,0.6,0.0,0.0,1.8
1/9/2019,GB,sorghum,1,Grass_Brassica,1.3,9.3,9.7,16.1,8.9,-5.6,1.7,0.0,0.0,2.3
1/9/2019,GB,sorghum,2,Grass_Brassica,2.7,-56.7,7.5,9.6,8.9,-5.6,1.7,0.0,0.0,1.8
1/9/2019,GB,sorghum,3,Grass_Brassica,2.2,-30.3,8.4,15.6,8.9,-5.6,1.7,0.0,0.0,2.0
1/9/2019,GB,sorghum,4,Grass_Brassica,2.7,-20.2,9.1,11.8,8.9,-5.6,1.7,0.0,0.0,1.8
2/26/2019,GB,sorghum,1,Grass_Brassica,18.8,-57.1,21.1,12.3,19.4,-2.2,8.6,0.5,0.0,2.3
2/26/2019,GB,sorghum,2,Grass_Brassica,10.0,-25.5,22.8,8.6,19.4,-2.2,8.6,0.5,0.0,1.8
2/26/2019,GB,sorghum,3,Grass_Brassica,16.9,-45.3,22.6,8.5,19.4,-2.2,8.6,0.5,0.0,2.0
2/26/2019,GB,sorghum,4,Grass_Brassica,25.1,-80.0,22.8,5.8,19.4,-2.2,8.6,0.5,0.0,1.8
3/15/2019,GB,sorghum,1,Grass_Brassica,1.9,-59.0,16.3,26.8,7.2,-6.1,0.6,1.9,0.0,2.3
3/15/2019,GB,sorghum,2,Grass_Brassica,24.7,-1.5,16.7,22.9,7.2,-6.1,0.6,1.9,0.0,1.8
3/15/2019,GB,sorghum,3,Grass_Brassica,6.0,-60.2,16.3,24.0,7.2,-6.1,0.6,1.9,0.0,2.0
3/15/2019,GB,sorghum,4,Grass_Brassica,7.6,-20.8,16.5,26.9,7.2,-6.1,0.6,1.9,0.0,1.8
3/21/2019,GB,sorghum,1,Grass_Brassica,3.2,-11.1,17.3,25.1,15.6,1.1,8.3,0.7,0.0,2.3
3/21/2019,GB,sorghum,2,Grass_Brassica,72.9,-2.9,17.7,30.7,15.6,1.1,8.3,0.7,0.0,1.8
3/21/2019,GB,sorghum,3,Grass_Brassica,8.5,-8.1,18.9,29.9,15.6,1.1,8.3,0.7,0.0,2.0
3/21/2019,GB,sorghum,4,Grass_Brassica,13.3,47.9,19.5,27.0,15.6,1.1,8.3,0.7,0.0,1.8
3/28/2019,GB,sorghum,1,Grass_Brassica,10.5,-1.4,23.0,15.7,27.2,6.7,16.9,0.1,0.0,2.3
3/28/2019,GB,sorghum,2,Grass_Brassica,119.0,-39.4,26.9,10.8,27.2,6.7,16.9,0.1,0.0,1.8
3/28/2019,GB,sorghum,3,Grass_Brassica,40.1,-47.5,28.6,13.9,27.2,6.7,16.9,0.1,0.0,2.0
3/28/2019,GB,sorghum,4,Grass_Brassica,11.1,34.5,30.1,12.9,27.2,6.7,16.9,0.1,0.0,1.8
4/4/2019,GB,sorghum,1,Grass_Brassica,31.1,-5.7,26.2,8.3,23.3,3.3,13.3,0.0,0.0,2.3
4/4/2019,GB,sorghum,2,Grass_Brassica,57.3,-38.1,28.3,3.8,23.3,3.3,13.3,0.0,0.0,1.8
4/4/2019,GB,sorghum,3,Grass_Brassica,58.5,4.3,31.1,7.0,23.3,3.3,13.3,0.0,0.0,2.0
4/4/2019,GB,sorghum,4,Grass_Brassica,41.1,-63.5,31.7,10.0,23.3,3.3,13.3,0.0,0.0,1.8
4/15/2019,GB,sorghum,1,Grass_Brassica,37.7,-45.0,21.7,9.0,24.4,-1.7,11.4,0.2,0.0,2.3
4/15/2019,GB,sorghum,2,Grass_Brassica,86.8,-43.1,23.7,7.0,24.4,-1.7,11.4,0.2,0.0,1.8
4/15/2019,GB,sorghum,3,Grass_Brassica,45.3,26.8,23.7,9.2,24.4,-1.7,11.4,0.2,0.0,2.0
4/15/2019,GB,sorghum,4,Grass_Brassica,40.9,10.9,26.2,5.8,24.4,-1.7,11.4,0.2,0.0,1.8
5/1/2019,GB,sorghum,1,Grass_Brassica,72.8,-0.7,23.0,11.2,23.9,7.2,15.6,1.0,0.0,2.3
5/1/2019,GB,sorghum,2,Grass_Brassica,76.2,7.3,22.1,11.9,23.9,7.2,15.6,1.0,0.0,1.8
5/1/2019,GB,sorghum,3,Grass_Brassica,67.5,36.3,22.4,17.8,23.9,7.2,15.6,1.0,0.0,2.0
5/1/2019,GB,sorghum,4,Grass_Brassica,72.9,-20.4,24.9,15.8,23.9,7.2,15.6,1.0,0.0,1.8
5/8/2019,GB,sorghum,1,Grass_Brassica,69.0,36.3,25.1,8.5,31.7,8.9,20.3,0.7,0.0,2.3
5/8/2019,GB,sorghum,2,Grass_Brassica,103.2,25.0,25.4,8.5,31.7,8.9,20.3,0.7,0.0,1.8
5/8/2019,GB,sorghum,3,Grass_Brassica,101.3,72.6,25.6,16.0,31.7,8.9,20.3,0.7,0.0,2.0
5/8/2019,GB,sorghum,4,Grass_Brassica,89.1,-5.0,25.4,12.4,31.7,8.9,20.3,0.7,0.0,1.8
5/15/2019,GB,sorghum,1,Grass_Brassica,54.5,23.9,31.1,12.9,28.9,8.9,18.9,1.2,0.0,2.3
5/15/2019,GB,sorghum,2,Grass_Brassica,91.1,73.7,32.7,13.0,28.9,8.9,18.9,1.2,0.0,1.8
5/15/2019,GB,sorghum,3,Grass_Brassica,81.6,20.4,33.4,15.2,28.9,8.9,18.9,1.2,0.0,2.0
5/15/2019,GB,sorghum,4,Grass_Brassica,81.3,-0.7,36.5,10.5,28.9,8.9,18.9,1.2,0.0,1.8
